StateX StateY NodeDes BatteryLife 
-0.01 -0.00 1.00 56.70
-0.00 -0.00 1.00 57.20
-0.00 -0.00 1.00 57.70
-0.00 -0.00 1.00 58.20
-0.00 -0.00 1.00 58.70
-0.00 -0.00 1.00 59.20
-0.00 -0.00 1.00 59.70
-0.00 -0.00 1.00 60.20
-0.00 -0.00 1.00 60.70
-0.00 -0.00 1.00 61.20
-0.00 -0.00 1.00 61.70
-0.00 -0.00 1.00 62.20
-0.00 -0.00 1.00 62.70
-0.00 -0.00 1.00 63.20
-0.00 -0.00 1.00 63.70
-0.00 -0.00 1.00 64.20
-0.00 -0.00 1.00 64.70
-0.00 -0.00 1.00 65.20
-0.00 -0.00 1.00 65.70
-0.00 -0.00 1.00 66.20
-0.00 -0.00 1.00 66.70
-0.00 -0.00 1.00 67.20
-0.00 -0.00 1.00 67.70
-0.00 -0.00 1.00 68.20
-0.00 -0.00 1.00 68.70
-0.00 -0.00 1.00 69.20
-0.00 -0.00 6.00 69.70
-0.07 -0.01 6.00 69.60
-0.13 -0.02 6.00 69.50
-0.20 -0.03 6.00 69.40
-0.27 -0.03 6.00 69.30
-0.33 -0.02 6.00 69.20
-0.40 -0.02 6.00 69.10
-0.46 -0.00 6.00 69.00
-0.53 0.01 6.00 68.90
-0.59 0.03 6.00 68.80
-0.66 0.05 6.00 68.70
-0.72 0.08 6.00 68.60
-0.78 0.11 6.00 68.50
-0.84 0.14 6.00 68.40
-0.90 0.17 6.00 68.30
-0.96 0.21 6.00 68.20
-1.02 0.24 6.00 68.10
-1.08 0.28 6.00 68.00
-1.14 0.32 6.00 67.90
-1.20 0.36 6.00 67.80
-1.24 0.39 6.00 67.70
-1.28 0.41 6.00 67.60
-1.31 0.42 6.00 67.50
-1.33 0.43 6.00 67.40
-1.35 0.44 6.00 67.30
-1.37 0.45 6.00 67.20
-1.38 0.45 6.00 67.10
-1.39 0.46 6.00 67.00
-1.40 0.46 6.00 66.90
-1.40 0.46 6.00 66.80
-1.41 0.46 6.00 66.70
-1.41 0.46 6.00 66.60
-1.42 0.46 6.00 66.50
